date,open,high,low,close,volume,amount,eos_price,prediction,q10,q20,q30,q40,q50,q60,q70,q80,q90,oct1,oct2,oct3,oct4,oct5,oct6,oct7,rel_interval_width,forecast_slope,ground_truth,pred,pred_proba,lab,meta_label
2024-08-01,64628.01,65659.78,62302.0,65354.02,35542.26854,2270877792.65868,65354.02,65339.633,60825.26,61205.418,61300.457,63581.406,65339.633,67002.82,67763.14,68523.46,71279.6,60825.26171875,61300.45703125,62726.05078125,65339.634765625,67002.8203125,68428.421875,71279.6015625,0.16947672954182952,-127.28529575892416,61685.99,0.0,0.5,1.0,0.0
2024-08-02,65354.02,65596.14,61230.01,61498.33,38820.42937,2469588785.6981573,61498.33,58425.293,54102.77,57000.28,57807.79,57950.29,58425.293,59280.297,60420.297,62415.31,65217.82,54447.14697265625,57475.28515625,57950.2890625,58425.29296875,59850.296875,61750.3046875,63887.8154296875,0.18269917828070914,-381.69726562499494,60837.99,1.0,0.7,1.0,1.0
2024-08-03,61498.34,62198.22,59850.0,60697.99,28034.71567,1711555901.18011,60697.99,58392.09,55021.49,55923.48,56018.426,57917.355,58392.09,59341.55,59816.285,60765.746,61762.684,55365.66748046875,56018.42578125,57739.33056640625,58392.08984375,59400.892578125,59816.28515625,61418.50439453125,0.1106501465936549,-466.254185267854,60923.51,1.0,0.7666666666666667,0.0,0.0
2024-08-04,60697.99,61117.63,57122.77,58161.0,31616.52003,1874490041.5437355,58161.0,58341.95,53978.164,55401.137,56302.35,57677.895,58341.95,58816.273,59432.895,60239.246,63132.63,54369.47998046875,55970.32421875,57334.00634765625,58341.94921875,58875.56396484375,60120.6650390625,61899.38232421875,0.1559199627158332,177.87207031250136,58712.59,1.0,0.4666666666666667,0.0,0.0
2024-08-05,58161.0,58305.59,49000.0,54018.81,162065.59186,8580928177.429901,54018.81,52338.24,44191.473,47175.46,48785.87,50206.82,52338.24,53522.36,54706.49,58258.855,58779.867,44819.0576171875,48430.634765625,50029.20166015625,52338.23828125,53581.56640625,56719.494140625,58436.4736328125,0.24581668871649684,-431.3599330357123,59346.64,1.0,0.6333333333333333,0.0,0.0
2024-08-06,54018.82,57040.99,53950.0,56022.01,55884.77676,3119018848.329888,56022.01,54184.6,47228.152,49783.582,51297.914,53758.695,54184.6,56030.19,56929.324,59626.723,62134.83,47618.5634765625,50280.4716796875,53297.29736328125,54184.6015625,56314.125,58680.267578125,61697.09423828125,0.2460369200606069,-422.5244140624919,60587.15,1.0,0.6,0.0,0.0
2024-08-07,56022.0,57736.05,54558.62,55134.16,44269.37684,2490553853.602583,55134.16,54583.133,49526.516,51416.84,52456.516,53874.26,54583.133,55481.04,57654.91,58127.492,59214.426,49916.392578125,52456.515625,53756.1162109375,54583.1328125,56000.87646484375,57654.91015625,58777.291015625,0.16508777281356787,-50.633649553566876,58683.39,1.0,0.5666666666666667,0.0,0.0
2024-08-08,55133.76,62745.14,54730.0,61685.99,48349.52949,2836312292.431818,61685.99,60263.305,53315.3,53882.49,57852.773,59176.207,60263.305,61823.062,63477.35,66171.47,67164.05,53705.2421875,55064.1201171875,58549.94140625,60263.306640625,62390.25,64162.6962890625,67116.78125,0.24067589463506583,-244.7670200892803,57541.06,1.0,0.6,1.0,1.0
2024-08-09,61686.0,61744.37,59535.0,60837.99,30972.48017,1878350555.5122635,60837.99,59554.45,54355.254,56056.805,57994.69,58892.734,59554.45,60121.637,60972.41,62390.38,63855.605,54355.25390625,57309.3408203125,58609.140625,59554.44921875,60972.41015625,60972.41015625,63512.9296875,0.16136587870660693,-126.60379464285748,58874.6,1.0,0.6,1.0,1.0
2024-08-10,60837.99,61470.58,60242.0,60923.51,9995.20621,607372221.2460397,60923.51,58130.867,53121.21,55484.254,57043.863,57658.258,58130.867,59548.69,60777.473,62100.777,64889.168,53700.16064453125,56713.0390625,57658.2578125,58130.8671875,59548.69140625,61793.58203125,63565.86572265625,0.19780741964170304,-388.2138671874924,59491.99,1.0,0.7,1.0,1.0
2024-08-11,60923.51,61858.0,58286.73,58712.59,19189.84512,1152081498.1567774,58712.59,57616.25,51287.902,55066.02,55727.188,56010.547,57616.25,58749.684,59505.305,60072.02,60922.094,51476.80859375,55372.9912109375,55727.1875,57616.25,59033.0390625,59505.3046875,60626.93017578125,0.1648918084809597,-185.5325055803541,58427.35,1.0,0.6,1.0,1.0
2024-08-12,58712.59,60711.09,57642.21,59346.64,37009.91743,2186851067.316586,59346.64,58538.242,54242.293,56083.41,57121.992,57877.33,58538.242,59010.324,59954.492,60993.074,62834.195,54879.6025390625,56767.9306640625,57594.078125,58538.2421875,59069.3349609375,60662.615234375,62196.8857421875,0.14455113005459425,-92.73088727677913,59438.5,1.0,0.6333333333333333,0.0,0.0
2024-08-13,59346.64,61578.1,58392.88,60587.15,27858.95851,1668247896.8477187,60587.15,58245.67,50699.67,53293.605,56453.492,57443.91,58245.67,58481.484,59424.73,60085.008,62584.613,52114.54443359375,55415.9208984375,56594.98046875,58245.671875,58540.43701171875,59778.44921875,61370.18359375,0.20139257946870054,-134.74958147320933,59013.8,1.0,0.8,1.0,1.0
2024-08-14,60587.16,61800.0,58433.18,58683.39,28422.76326,1705464263.505865,58683.39,56766.484,47062.008,50312.535,54034.156,55494.54,56766.484,59074.832,60440.996,61336.066,63267.54,48286.841796875,51937.798828125,54646.57421875,56766.482421875,59357.484375,61124.0751953125,63126.21484375,0.2649866456341263,-344.9063895089267,61156.03,1.0,0.5666666666666667,0.0,0.0
2024-08-15,58683.39,59849.38,56078.54,57541.06,37686.17622,2194915865.052229,57541.06,57614.04,52628.656,54462.902,55826.824,57378.88,57614.04,58037.324,58789.832,59730.47,60671.105,52969.6376953125,55144.8642578125,57378.87890625,57614.037109375,58319.515625,58789.83203125,60377.15771484375,0.13320641532689234,50.39146205357337,60375.84,1.0,0.5,0.0,0.0
2024-08-16,57541.05,59817.76,57098.62,58874.6,27610.84344,1614654900.3332715,58874.6,57768.637,51616.043,53071.996,53541.664,55514.25,57768.637,58426.168,59318.527,59835.156,62512.24,51956.5478515625,53541.6640625,54833.23681640625,57768.63671875,58707.96484375,59647.2890625,62171.7333984375,0.17015404337382437,-209.67145647320964,64037.24,1.0,0.6666666666666666,0.0,0.0
2024-08-17,58874.59,59700.0,58785.05,59491.99,7721.72931,457737705.7722839,59491.99,58404.35,53947.793,54792.195,55824.24,57700.684,58404.35,59108.016,60515.35,61547.4,62907.816,53947.79296875,55120.5712890625,57583.40576171875,58404.3515625,59108.015625,60515.3515625,62274.51953125,0.13965774648008067,-217.80133928571448,64157.01,1.0,0.6666666666666666,0.0,0.0
2024-08-18,59491.99,60284.99,58408.92,58427.35,13634.85717,813166580.7264851,58427.35,57102.184,51766.402,53264.168,55885.25,56634.13,57102.184,57289.406,57710.65,60940.195,62437.957,52246.15283203125,54176.865234375,56575.62255859375,57102.18359375,57570.234375,58740.357421875,62250.73828125,0.16617182633914668,-259.09835379464107,64220.0,1.0,0.7333333333333333,0.0,0.0
2024-08-19,58427.35,59617.63,57787.3,59438.5,22809.31251,1336287900.197634,59438.5,57462.92,54145.957,55033.594,55127.03,56435.133,57462.92,58116.973,58864.457,59798.812,60873.32,54484.66064453125,55127.03125,55594.20703125,57462.921875,58397.27734375,58864.45703125,60441.1806640625,0.10706565364691091,-433.8081752232123,62834.0,1.0,0.7666666666666667,0.0,0.0
2024-08-20,59438.5,61400.0,58548.23,59013.8,31477.44548,1890620149.79102,59013.8,57827.547,53583.75,54936.17,55682.332,56894.848,57827.547,58293.9,59226.6,60159.3,62071.34,53921.8564453125,55029.44140625,56836.55322265625,57827.546875,58352.1923828125,59926.1259765625,61441.77001953125,0.14285264400824707,-141.57101004464025,59415.0,1.0,0.6666666666666666,0.0,0.0
2024-08-21,59013.8,61820.93,58783.47,61156.03,27983.6422,1682529555.0960546,61156.03,59621.914,55336.586,57013.457,57758.73,58504.004,59621.914,61205.625,63488.023,64373.035,65770.42,55720.869140625,57409.3828125,58166.302734375,59621.9140625,61601.55029296875,63814.078125,65095.01953125,0.17674013062612115,-199.62695312500045,59034.9,1.0,0.6,1.0,1.0
2024-08-22,61156.03,61400.0,59724.87,60375.84,21241.20588,1288544247.9560175,60375.84,59769.25,55210.97,57024.98,58327.344,58606.42,59769.25,60652.996,62327.465,62606.543,64327.52,55641.2158203125,57327.314453125,58606.421875,59769.248046875,61048.35693359375,62327.46484375,64187.984375,0.15358326867732464,-116.2819475446358,59359.01,1.0,0.5333333333333333,1.0,1.0
2024-08-23,60375.83,64955.0,60342.14,64037.24,38118.07089,2375916932.7935486,64037.24,62967.168,57576.62,59388.957,59807.19,61154.83,62967.168,64128.92,65337.145,67010.08,68357.71,57913.529296875,59481.8984375,60876.0078125,62967.16796875,64245.09716796875,66336.25390625,68020.8076171875,0.18234712920677376,-91.28055245534823,59123.99,1.0,0.5666666666666667,1.0,1.0
2024-08-24,64037.24,64494.5,63531.0,64157.01,15857.15616,1015774255.1740764,64157.01,62222.633,55907.496,58879.324,60690.285,61572.547,62222.633,65008.72,65612.37,66958.984,67887.68,57637.1943359375,60016.9775390625,61293.9375,62222.6328125,65066.76220703125,66285.671875,67794.8125,0.2031435145180104,-240.46554129463894,58973.99,1.0,0.5666666666666667,1.0,1.0
2024-08-25,64157.02,65000.0,63773.27,64220.0,12305.47977,789935122.9930242,64220.0,63093.53,59289.363,59382.15,59846.07,61237.844,63093.53,65134.793,66155.42,66804.92,69588.45,59382.1484375,59846.0703125,61063.8720703125,63093.53125,65413.14453125,66804.921875,68138.697265625,0.17973395355316563,-265.0990513392805,57301.86,1.0,0.5333333333333333,1.0,1.0
2024-08-26,64219.99,64481.0,62800.0,62834.0,19470.05276,1238341818.4320166,62834.0,62104.953,56960.438,58211.805,59185.09,60343.766,62104.953,63217.277,64561.336,65349.234,65441.926,57006.78515625,58513.05859375,59729.66796875,62104.951171875,63495.359375,64885.765625,65349.234375,0.143432822075748,-190.3532366071379,59132.13,1.0,0.5666666666666667,1.0,1.0
2024-08-27,62834.0,63212.0,58034.01,59415.0,35135.94178,2158144642.992993,59415.0,57618.445,54054.9,54610.254,55720.97,56739.13,57618.445,58497.766,59377.082,60256.4,66689.305,54147.45703125,54725.953125,56461.44921875,57618.4453125,58833.29150390625,59701.0390625,64039.77880859375,0.2197757025716618,-206.6064453124977,57487.73,0.0,0.7,1.0,0.0
2024-08-28,59415.0,60234.98,57860.0,59034.9,36868.54275,2183054412.974087,59034.9,57523.953,53088.37,54428.285,56091.63,57108.113,57523.953,58401.83,59603.13,60712.027,62421.57,53423.3486328125,55098.240234375,56773.1357421875,57523.951171875,58679.05078125,60296.1904296875,62086.5927734375,0.16099800449449636,-189.7660435267814,57970.9,1.0,0.6666666666666666,1.0,1.0
2024-08-29,59034.9,61166.99,58713.09,59359.01,27020.90743,1617931684.258576,59359.01,57902.35,51489.26,55272.523,56333.684,57025.746,57902.35,58594.41,59655.57,62377.67,64130.89,51962.16943359375,55364.796875,56748.921875,57902.3515625,58709.75341796875,60670.59375,63842.53125,0.2250200944508722,32.95493861607356,56180.0,1.0,0.6333333333333333,1.0,1.0
2024-08-30,59359.0,59944.07,57701.1,59123.99,28519.32195,1680918972.4658496,59123.99,58044.33,51779.227,53345.504,55142.113,56293.785,58044.33,59610.605,60624.08,61729.684,63710.56,52343.548828125,54474.1435546875,55683.39697265625,58044.328125,59887.00390625,61614.5166015625,63284.44189453125,0.2211022119659092,-329.0493861607111,53962.97,1.0,0.5666666666666667,1.0,1.0
2024-08-31,59123.99,59462.38,58744.0,58973.99,8798.409,519849184.8690446,58973.99,57034.184,51468.75,54182.473,56114.28,56390.25,57034.184,57218.164,58414.043,58873.996,59471.934,52377.158203125,55079.3837890625,56114.28125,57034.18359375,57494.13671875,58414.04296875,59046.478515625,0.1477669223448446,-98.56138392857198,54160.86,1.0,0.7666666666666667,1.0,1.0
2024-09-01,58974.0,59076.59,57201.0,57301.86,20705.15741,1202176847.3910584,57301.86,56917.94,50445.82,52327.785,54347.453,56458.926,56917.94,58019.58,58570.4,60590.066,61554.0,50778.607421875,53016.30859375,56458.92578125,56917.94140625,58294.98828125,60245.8046875,61221.212890625,0.20244559522106365,-122.95061383928187,54869.95,1.0,0.5333333333333333,1.0,1.0
2024-09-02,57301.77,59425.69,57128.0,59132.13,22895.01461,1333092369.4465685,59132.13,57718.91,52679.96,54329.07,56069.8,57077.59,57718.91,58268.617,59093.17,60650.668,62437.2,52679.9609375,54741.34765625,56802.73828125,57718.91015625,59093.171875,60123.8681640625,62013.4736328125,0.17105357948967428,-163.60267857142708,57042.0,1.0,0.6,1.0,1.0
2024-09-03,59132.12,59809.65,57415.0,57487.73,22828.18447,1335076815.8599248,57487.73,56208.18,52049.688,54837.246,55614.11,55751.203,56208.18,57030.74,59407.02,60046.793,62742.95,52380.9970703125,55294.22265625,55751.203125,56208.1796875,57579.109375,59749.7548828125,61463.41796875,0.18553098018703246,-244.80887276785325,57635.99,1.0,0.6,0.0,0.0
2024-09-04,57487.74,58519.0,55606.0,57970.9,35560.82146,2027630870.1796756,57970.9,56763.543,53252.863,53799.984,54255.914,55897.273,56763.543,57447.44,58359.305,59362.355,61961.16,53344.05078125,53913.966796875,55623.71484375,56763.54296875,57504.4326171875,58701.251953125,60980.91357421875,0.1518765369388538,-284.9571707589243,57338.0,1.0,0.6333333333333333,1.0,1.0
2024-09-05,57970.9,58327.07,55643.65,56180.0,27806.91413,1577770853.1007974,56180.0,55947.64,50853.22,52308.77,53536.887,55128.895,55947.64,56402.5,56857.355,57949.02,60541.71,51512.765625,52877.3427734375,54526.205078125,55947.640625,56459.35693359375,57198.5,59359.078125,0.16666274780535165,-16.244977678569025,58132.32,1.0,0.5333333333333333,0.0,0.0
2024-09-06,56180.0,57008.0,52550.0,53962.97,54447.76826,2988914918.924334,53962.97,54206.23,46676.33,47447.46,51121.69,51711.383,54206.23,55793.863,55929.945,56791.8,57608.293,46721.6875,49443.3388671875,51654.681640625,54206.23046875,55793.86328125,56247.46875,57608.29296875,0.18069960732172966,-145.80259486607036,60498.0,1.0,0.43333333333333335,0.0,0.0
2024-09-07,53962.97,54850.0,53745.54,54160.86,16694.04774,905693342.5898322,54160.86,54055.47,47767.848,49215.355,51431.855,52834.133,54055.47,55276.81,56995.727,58443.234,60207.39,48231.50244140625,50097.431640625,51963.36669921875,54055.466796875,56204.1181640625,57334.984375,59596.7216796875,0.20734980328131453,-56.543387276780464,59993.03,1.0,0.5,0.0,0.0
2024-09-08,54160.86,55318.0,53629.01,54869.95,16274.14779,885743172.9184759,54869.95,55266.125,50935.062,52243.402,53551.746,55040.547,55266.125,55942.85,56078.195,56574.46,58875.332,51544.1162109375,52897.5732421875,55040.546875,55266.123046875,55942.8515625,56394.0,58367.7900390625,0.13428041553219916,40.28152901786337,59132.0,0.0,0.3333333333333333,0.0,0.0
2024-09-09,54869.95,58088.0,54591.96,57042.0,32384.51737,1809715390.0493293,57042.0,56289.406,49939.96,51335.94,53317.33,55028.523,56289.406,57550.29,59576.707,60432.31,63134.195,50829.33544921875,52011.412109375,54488.14453125,56289.408203125,58259.5361328125,59891.9296875,61636.89892578125,0.22665057617593298,-184.9504743303541,58213.99,1.0,0.5333333333333333,0.0,0.0
2024-09-10,57042.01,58044.36,56386.4,57635.99,23626.78126,1349365460.0900571,57635.99,56630.637,51686.69,53304.707,55012.617,56001.406,56630.637,57978.984,58383.49,59507.117,61259.96,51686.69140625,53709.212890625,55731.73828125,56630.63671875,57978.984375,59327.3359375,60844.22314453125,0.15872386375449543,-136.4398716517779,60313.99,1.0,0.5666666666666667,0.0,0.0
2024-09-11,57635.99,57981.71,55545.19,57338.0,33026.56757,1875738697.3784156,57338.0,55412.09,51104.754,53841.703,54739.066,55187.75,55412.09,56533.79,58328.51,58956.668,59854.027,51430.0458984375,54402.5537109375,55131.66455078125,55412.08984375,56533.7890625,58665.0244140625,59674.55859375,0.14166571978881473,-336.51018415178316,61759.99,1.0,0.6666666666666666,0.0,0.0
2024-09-12,57338.0,58588.0,57324.0,58132.32,31074.40631,1802848638.0757017,58132.32,56676.61,52733.887,52868.297,54660.445,56004.555,56676.61,57348.66,58379.145,60126.49,62725.098,52868.296875,53652.36328125,55892.54541015625,56676.607421875,57404.6650390625,59364.826171875,61324.9853515625,0.15872168336907977,-248.01994977678376,62947.99,1.0,0.6666666666666666,0.0,0.0
2024-09-13,58132.31,60625.0,57632.62,60498.0,29825.23333,1760671733.5492997,60498.0,59079.195,53663.6,55409.125,55946.207,57378.43,59079.195,60600.93,61898.88,62212.18,64047.215,54267.822265625,55610.529296875,56785.39794921875,59079.1953125,60925.4189453125,62212.1796875,63442.99658203125,0.16429494891698793,-319.69238281249244,63201.05,1.0,0.5666666666666667,0.0,0.0
2024-09-14,60497.99,60610.45,59400.0,59993.03,12137.90901,728527024.3416963,59993.03,61018.938,53643.02,55341.72,56638.09,59364.945,61018.938,61868.285,62270.605,64014.004,65310.383,54481.193359375,55989.904296875,58448.5439453125,61018.9375,62136.5,62918.791015625,65265.6796875,0.18417608246844147,135.70438058036547,63348.96,1.0,0.4,0.0,0.0
2024-09-15,59993.02,60395.8,58691.05,59132.0,13757.92361,822410872.3906956,59132.0,58928.055,51740.617,55803.08,57320.92,58035.203,58928.055,59820.902,61160.176,62945.87,66070.85,52622.3037109375,56361.1103515625,57979.39990234375,58928.052734375,59820.90234375,61494.9921875,64954.78955078125,0.225393423448334,-95.6623883928536,63578.76,1.0,0.5,0.0,0.0
2024-09-16,59132.0,59210.7,57493.3,58213.99,26477.5642,1543273198.7027452,58213.99,57292.695,52967.88,55197.168,55598.44,56623.91,57292.695,58764.03,60190.773,61706.688,63802.215,53893.03466796875,55286.33984375,56512.4462890625,57292.697265625,59410.52294921875,60525.1650390625,63478.96923828125,0.17105048386493274,-143.3119419642825,63339.99,1.0,0.5666666666666667,0.0,0.0
2024-09-17,58213.99,61320.0,57610.01,60313.99,33116.25878,1983378424.775704,60313.99,59916.78,54437.402,58179.418,59114.918,59694.043,59916.78,61297.76,62812.383,63346.957,65529.805,55907.47900390625,58803.0859375,59638.35791015625,59916.78125,62366.90625,63146.4931640625,65206.83251953125,0.1726102753813643,-31.81975446428171,64262.7,0.0,0.5333333333333333,0.0,0.0
2024-09-18,60313.99,61786.24,59174.8,61759.99,36087.02469,2174000496.820776,61759.99,62108.83,56988.746,57433.97,59704.62,60550.543,62108.83,62954.754,64112.344,65002.793,66917.25,57267.01025390625,58769.6484375,60494.89013671875,62108.828125,63333.19384765625,64112.34375,66783.6875,0.1572159604460729,7.950055803576603,63152.01,0.0,0.4666666666666667,0.0,0.0
2024-09-19,61759.98,63850.0,61555.0,62947.99,34332.52608,2153175931.1738715,62947.99,62317.81,58222.64,59914.125,60403.76,61516.58,62317.81,62762.934,62896.473,63742.215,68638.62,58868.07666015625,60092.17578125,60982.42578125,62317.80859375,62762.93359375,63541.90625,67158.568359375,0.159817997371344,-79.4868861607109,65173.99,1.0,0.7,0.0,0.0
2024-09-20,62948.0,64133.32,62350.0,63201.05,25466.37794,1611195963.9908044,63201.05,64753.44,58745.39,61237.617,63507.32,64085.88,64753.44,66044.055,66756.125,67735.21,68625.29,59579.84130859375,62862.013671875,64085.87890625,64753.44140625,66311.0859375,67089.904296875,68536.28125,0.15021903525090105,103.31319754464556,65769.95,0.0,0.26666666666666666,0.0,0.0
2024-09-21,63201.05,63559.9,62758.0,63348.96,8375.34608,528657852.3183024,63348.96,61862.24,55987.555,59013.91,60527.086,61239.168,61862.24,62485.312,64087.504,65511.67,67113.85,56911.03662109375,60193.294921875,60972.13671875,61862.23828125,62863.6064453125,64421.294921875,66479.658203125,0.1689437406996872,-174.8416573660702,65858.0,1.0,0.6333333333333333,0.0,0.0
2024-09-22,63348.97,64000.0,62357.93,63578.76,14242.19892,897477338.3735127,63578.76,63903.38,56466.543,61454.12,61899.44,62790.08,63903.38,64571.363,65016.684,65462.0,65907.32,58503.87939453125,61565.451171875,62790.078125,63903.37890625,64571.36328125,65350.6708984375,65628.9951171875,0.1439098793428738,-95.42633928571271,65602.01,1.0,0.4666666666666667,0.0,0.0
2024-09-23,63578.76,64745.88,62538.75,63339.99,24078.05287,1531015038.3680267,63339.99,63030.42,57373.273,60758.656,61337.734,62005.9,63030.42,63253.145,64544.938,66104.0,66950.336,58854.3798828125,61025.921875,61471.3671875,63030.421875,63253.14453125,65814.4580078125,66816.703125,0.15123049053343102,119.31570870535997,63327.59,1.0,0.5,0.0,0.0
2024-09-24,63339.99,64688.0,62700.0,64262.7,23185.04759,1472720338.8562915,64262.7,63961.03,60083.254,62311.855,63292.445,63738.164,63961.03,64807.902,65521.055,66055.92,66546.21,60450.97265625,62623.861328125,63738.1640625,63961.029296875,65075.3359375,65855.349609375,66412.5,0.10628853097929178,7.958984375003615,60805.78,1.0,0.5,1.0,1.0
2024-09-25,64262.7,64817.99,62947.08,63152.01,17813.11168,1135250828.2732148,63152.01,62863.324,58315.766,59653.285,60946.22,62417.484,62863.324,63487.496,65092.523,67321.72,67767.555,58404.93359375,59965.3720703125,62306.02490234375,62863.32421875,63810.73095703125,65761.283203125,67767.5546875,0.15584338449689758,-31.844308035710604,60649.28,0.0,0.5666666666666667,1.0,0.0
2024-09-26,63152.01,65839.0,62670.0,65173.99,28373.30593,1831204595.9448967,65173.99,64702.746,59972.75,61579.16,63676.418,64256.52,64702.746,66219.914,66933.875,67469.336,69343.484,60519.3759765625,63029.392578125,64256.51953125,64702.74609375,66487.6484375,66933.875,68607.216796875,0.154243890930956,-47.80957031249365,60752.71,1.0,0.5666666666666667,1.0,1.0
2024-09-27,65173.99,66498.0,64819.9,65769.95,22048.80487,1448852210.3602211,65769.95,66545.71,60293.09,62436.84,62838.797,64133.984,66545.71,68332.17,69806.0,70654.57,73780.875,60851.35888671875,62526.1640625,63754.35791015625,66545.7109375,68387.998046875,70118.6328125,73133.2880859375,0.21724358400041877,239.25795200893486,62086.0,0.0,0.43333333333333335,1.0,0.0
2024-09-28,65769.95,66260.0,65422.23,65858.0,9127.23316,600118483.1222521,65858.0,65912.86,58986.43,63365.72,64348.832,64795.7,65912.86,66761.914,67476.9,68460.01,69309.055,60103.59521484375,64013.6787109375,64739.8408203125,65912.86328125,67030.03125,67812.048828125,68985.0751953125,0.16633834477424345,55.85784040178952,62058.0,1.0,0.5,1.0,1.0
2024-09-29,65858.0,66076.12,65432.0,65602.01,8337.74111,547980013.7152303,65602.01,65274.695,58478.977,61429.746,62458.047,63844.02,65274.695,66615.96,67644.26,69834.98,70729.15,59127.251953125,61809.771484375,63039.2578125,65274.697265625,66671.8466796875,67957.21875,70639.734375,0.19500460721767987,15.966936383936297,62819.91,1.0,0.5,1.0,1.0
2024-09-30,65602.01,65618.8,62856.3,63327.59,30011.08752,1920250261.744216,63327.59,63052.95,56702.938,60817.03,61711.4,62158.582,63052.95,63947.316,64841.69,65288.875,65780.78,58748.8056640625,61376.0107421875,62102.68408203125,63052.94921875,64003.21533203125,64841.69140625,65736.0625,0.14588974913216765,-87.83984374999795,62224.0,1.0,0.5333333333333333,1.0,1.0
2024-10-01,63327.6,64130.63,60164.0,60805.78,43671.48108,2723672081.8326254,60805.78,59929.18,53220.69,55904.09,57424.676,59392.504,59929.18,61449.773,62746.746,63507.04,65787.93,53779.73193359375,56463.1279296875,58531.580078125,59929.1796875,61829.91748046875,63395.2314453125,64904.64892578125,0.20217405431086533,-239.58900669642708,62160.49,1.0,0.5333333333333333,0.0,0.0
2024-10-02,60804.92,62390.31,60000.0,60649.28,31534.70118,1928377637.836784,60649.28,59297.188,55448.46,56835.793,57283.316,57730.844,59297.188,60595.01,62653.625,63996.203,66278.586,55772.91943359375,57283.31640625,57674.90283203125,59297.185546875,60919.46435546875,63324.916015625,65115.0224609375,0.17860877082631743,-311.6690848214215,60636.02,1.0,0.6,0.0,0.0
2024-10-03,60649.27,61477.19,59828.11,60752.71,26221.43472,1590773866.8074434,60752.71,60013.49,53922.566,57595.03,58983.406,59565.625,60013.49,61625.793,63148.52,64312.96,65880.484,55590.8515625,57998.107421875,59509.642578125,60013.48828125,62700.65625,63484.4140625,65555.78076171875,0.19822034716067047,-175.94545200892216,60326.39,0.0,0.5666666666666667,1.0,0.0
2024-10-04,60752.72,62484.85,60459.9,62086.0,21294.65994,1311145630.5020497,62086.0,62520.547,57366.52,57725.06,58755.867,60772.66,62520.547,63372.074,64537.34,65433.69,67360.84,57366.51953125,57814.6953125,60335.68798828125,62520.544921875,63753.025390625,64537.33984375,67226.390625,0.15980691107691078,16.00627790178737,62540.0,0.0,0.4666666666666667,0.0,0.0
2024-10-05,62086.0,62370.56,61689.26,62058.0,7807.46141,484588468.3419123,62058.0,61469.3,54739.09,57610.65,58777.22,60212.996,61469.3,62994.816,63264.023,64161.387,66988.08,55019.5146484375,58440.7060546875,59674.578125,61469.30078125,63264.0234375,63600.5361328125,66292.626953125,0.1937940329488142,-80.1216517857117,63206.22,1.0,0.5333333333333333,0.0,0.0
2024-10-06,62058.01,62975.0,61798.97,62819.91,8906.86177,555669634.4773514,62819.91,65130.867,59201.71,60998.42,63199.395,64681.688,65130.867,66478.4,67062.33,67915.77,68814.125,59291.546875,62211.2021484375,64569.39208984375,65130.8671875,66534.5458984375,67376.7578125,68724.2890625,0.15289344686863468,216.5691964285766,62870.02,0.0,0.26666666666666666,0.0,0.0
2024-10-07,62819.91,64478.19,62128.0,62224.0,25966.1852,1646315506.5791943,62224.0,61134.496,55155.906,56099.895,58302.53,59785.945,61134.496,61763.824,62483.05,63022.473,64775.6,55571.708984375,56976.4541015625,59673.5654296875,61134.49609375,62089.724609375,62483.05078125,64449.6962890625,0.14556771333722432,-176.59667968750088,66083.99,1.0,0.6333333333333333,0.0,0.0
2024-10-08,62224.01,63200.0,61860.31,62160.49,19702.22371,1230076253.818657,62160.49,62083.387,56189.965,57044.734,60013.94,61633.504,62083.387,62533.266,63567.99,64962.62,66177.29,56516.12744140625,59046.7001953125,61577.26904296875,62083.38671875,62645.7353515625,64220.3115234375,65851.1279296875,0.14889977297882612,88.36983816964565,67074.14,1.0,0.4666666666666667,0.0,0.0
2024-10-09,62160.5,62543.75,60301.0,60636.02,20011.15684,1234778807.5932417,60636.02,61670.29,53567.62,58429.22,59914.71,60319.844,61670.29,62120.434,63290.82,64011.055,65361.504,55818.36328125,58631.7880859375,60319.84375,61670.2890625,62232.970703125,63921.02734375,64990.1337890625,0.1744140944744019,16.076729910719642,67620.01,0.0,0.43333333333333335,0.0,0.0
2024-10-10,60636.01,61321.68,58946.0,60326.39,23967.92481,1445604381.9363792,60326.39,60346.453,52645.527,56293.336,57959.617,58995.414,60346.453,60976.94,62282.94,63048.53,64399.57,54660.82861328125,57306.6142578125,58882.8271484375,60346.455078125,61247.1484375,62935.9443359375,64118.10302734375,0.17433599303889633,-88.46107700892523,67421.78,1.0,0.5,0.0,0.0
2024-10-11,60326.4,63417.56,60087.64,62540.0,23641.35209,1462219576.849865,62540.0,62635.96,58039.65,59391.508,59932.25,60382.867,62635.96,63537.195,64122.996,65429.797,66781.66,58693.0498046875,59594.287109375,60382.8671875,62635.958984375,63593.5224609375,64776.3984375,66128.2548828125,0.12775483446103933,-88.5140904017798,68428.0,1.0,0.5,0.0,0.0
2024-10-12,62539.99,63480.0,62487.23,63206.22,10911.30116,686978508.9887543,63206.22,63339.445,57704.266,58155.082,59507.527,61851.76,63339.445,64376.324,64917.305,65818.93,67622.19,57704.265625,58493.193359375,61254.43310546875,63339.447265625,64917.3046875,65255.4140625,67622.1875,0.14504550988622072,136.8542131696471,68378.0,1.0,0.4666666666666667,0.0,0.0
